Latitude,Longitude,Sample Date,ppt,tmax,tmin,soil,pet,vpd,q,aet,def
-27.902778,24.615556,24-10-2014,39.0,35.41,18.3,0.2,223.7,2.3999999,2.0,37.100002,186.6
-29.161667,23.696389,27-10-2014,23.3,36.17,18.47,0.1,236.0,2.6499999,1.2000000000000002,22.1,213.90001
-25.99136,27.84208,27-10-2014,58.7,29.21,15.929999,9.8,168.0,1.25,2.9000000000000004,58.9,109.1
-31.554722,29.245556,27-10-2014,29.700000000000003,27.599998,18.08,15.1,146.7,0.82,1.5,37.600002,109.1
-28.7115,24.07288889,28-10-2014,31.200000000000003,35.96,18.23,0.2,230.2,2.57,1.6,29.6,200.6
-34.065833,20.404167,28-10-2014,13.600000000000001,32.05,18.029999,1.7,197.5,1.56,0.7000000000000001,13.0,184.5
-22.91028,29.61111,28-10-2014,38.6,31.199999,19.039999,18.6,165.3,1.38,1.9000000000000001,55.3,110.0
-26.970278,27.211111,28-10-2014,45.800000000000004,30.15,15.65,2.2,176.1,1.4,2.3000000000000003,43.7,132.40001
-26.880278,26.965,28-10-2014,46.800000000000004,30.529999,15.889999,2.1000001,177.5,1.42,2.3000000000000003,44.600002,132.90001
-27.802778,28.768333,28-10-2014,48.2,28.349998,13.13,8.0,158.6,1.11,2.4000000000000004,49.3,109.3
-27.671111,27.236944,28-10-2014,40.6,30.98,15.45,0.6,183.40001,1.53,2.0,38.600002,144.8
-29.1825,23.575556,28-10-2014,22.1,36.07,18.619999,0.1,235.40001,2.6499999,1.1,21.0,214.40001
-30.568333,29.422778,28-10-2014,35.2,27.38,13.349999,10.400001,153.40001,0.95,1.8,35.8,117.6
-30.570833,29.150556,28-10-2014,37.5,27.17,13.219999,6.2000003,154.1,0.97999996,1.9000000000000001,36.600002,117.5
-31.104278,29.399722,28-10-2014,27.400000000000002,28.49,17.789999,7.4,154.5,0.98999995,1.4000000000000001,27.2,127.3
-33.501667,21.624167,28-10-2014,12.8,30.66,13.889999,0.1,197.90001,1.4599999,0.6000000000000001,12.1,185.8
-27.01011111,26.69808333,29-10-2014,46.1,31.179998,16.279999,0.6,185.5,1.54,2.3000000000000003,43.8,141.7
-25.81048333,27.90955222,29-10-2014,57.0,30.13,16.88,10.2,171.0,1.3399999,2.8000000000000003,57.3,113.700005
-22.935,28.004167,29-10-2014,27.400000000000002,33.03,20.189999,0.2,185.5,1.74,1.4000000000000001,26.1,159.40001
-24.282222,28.090278,29-10-2014,55.6,30.609999,17.26,25.0,171.90001,1.36,2.8000000000000003,80.8,91.1
-24.670833,28.560833,29-10-2014,45.7,30.71,16.859999,25.9,172.2,1.3299999,2.3000000000000003,87.9,84.3
-25.73411,27.21422,29-10-2014,58.5,30.179998,15.71,3.5,172.5,1.3199999,2.9000000000000004,55.9,116.6
-26.905,32.324722,29-10-2014,74.0,33.88,20.76,4.5,161.2,1.4699999,3.7,70.4,90.8
-28.735556,29.820556,29-10-2014,51.1,30.92,15.92,11.0,164.8,1.28,2.6,53.4,111.4
-26.861111,28.884722,29-10-2014,50.7,28.16,13.559999,4.0,158.3,1.0799999,2.5,48.5,109.8
-26.648056,27.089444,29-10-2014,48.1,29.929998,15.46,2.7,174.8,1.3399999,2.4000000000000004,45.9,128.90001
-27.273889,28.49,29-10-2014,48.1,28.82,14.099999,6.4,162.40001,1.1999999,2.4000000000000004,46.9,115.5
-27.3,28.586944,29-10-2014,48.300000000000004,28.769999,13.94,7.2000003,162.1,1.18,2.4000000000000004,47.7,114.4
-26.98472222,26.63227778,29-10-2014,47.6,31.34,16.539999,0.6,184.7,1.5699999,2.4000000000000004,45.2,139.5
-28.768056,20.720556,29-10-2014,11.3,36.969997,20.359999,0.0,254.1,3.07,0.6000000000000001,10.7,243.40001
-31.031389,28.883333,29-10-2014,31.700000000000003,28.349998,15.73,4.4,154.40001,1.0699999,1.6,30.5,123.9
-30.86013889,29.07125,29-10-2014,30.5,28.81,16.27,4.0,158.0,1.12,1.5,29.300001,128.7
-30.77586667,29.03221667,29-10-2014,32.0,28.74,15.889999,3.6000001,158.7,1.13,1.6,30.7,128.0
-34.405833,19.600556,29-10-2014,23.6,27.0,16.4,7.7000003,173.0,0.89,1.2000000000000002,23.7,149.3
-33.13083,18.86278,29-10-2014,8.700000000000001,32.739998,17.699999,8.5,209.40001,1.81,0.4,9.7,199.7
-33.7075,18.97444444,29-10-2014,16.2,31.46,17.48,10.8,212.0,1.55,0.8,17.5,194.5
-27.363611,31.783333,30-10-2014,64.10000000000001,32.05,19.46,28.7,156.90001,1.25,3.2,72.1,84.8
-27.602222,29.942778,30-10-2014,57.2,29.279999,14.799999,13.900001,162.3,1.12,2.9000000000000004,60.3,102.0
-27.00222,28.76528,30-10-2014,49.0,28.49,13.73,3.6000001,159.6,1.12,2.4000000000000004,46.8,112.8
-26.619444,27.980833,30-10-2014,48.5,29.26,15.16,3.2,167.2,1.27,2.4000000000000004,46.4,120.8
-26.73806,27.59194,30-10-2014,48.900000000000006,29.3,15.219999,2.8,168.90001,1.29,2.4000000000000004,46.7,122.200005
-34.329722,18.990278,30-10-2014,27.3,25.789999,16.01,14.900001,168.3,0.77,1.4000000000000001,29.0,139.3
-33.31388889,19.07472222,30-10-2014,10.700000000000001,32.23,16.789999,9.5,216.6,1.7199999,0.5,11.8,204.8
-33.897778,20.012778,30-10-2014,13.600000000000001,31.849998,16.81,1.8000001,201.3,1.5699999,0.7000000000000001,13.0,188.3
-29.744167,29.905833,31-10-2014,45.800000000000004,28.699999,15.389999,29.1,157.2,1.04,2.3000000000000003,88.3,68.9
-28.404444,30.013056,02-11-2014,50.5,30.439999,15.809999,11.8,165.0,1.26,2.5,53.3,111.700005
-29.744167,29.905833,03-11-2014,45.800000000000004,28.699999,15.389999,29.1,157.2,1.04,2.3000000000000003,88.3,68.9
-26.73806,27.59194,03-11-2014,48.900000000000006,29.3,15.219999,2.8,168.90001,1.29,2.4000000000000004,46.7,122.200005
-26.45,28.085833,03-11-2014,50.6,28.849998,14.78,3.5,164.5,1.2099999,2.5,48.4,116.1
-27.671111,27.236944,03-11-2014,40.6,30.98,15.45,0.6,183.40001,1.53,2.0,38.600002,144.8
-30.733889,29.828333,04-11-2014,31.5,28.15,17.109999,23.2,151.0,0.95,1.6,49.9,101.1
-29.380556,30.2775,04-11-2014,49.400000000000006,27.449999,14.5199995,28.300001,149.7,0.82,2.5,88.5,61.2
-27.169444,29.233889,04-11-2014,50.2,27.8,13.13,3.3,156.2,1.01,2.5,48.0,108.200005
-26.861111,28.884722,04-11-2014,50.7,28.16,13.559999,4.0,158.3,1.0799999,2.5,48.5,109.8
-26.98472222,26.63227778,04-11-2014,47.6,31.34,16.539999,0.6,184.7,1.5699999,2.4000000000000004,45.2,139.5
-28.141944,26.417778,04-11-2014,37.300000000000004,32.079998,16.25,0.5,196.0,1.77,1.9000000000000001,35.4,160.6
-27.398611,26.614722,04-11-2014,41.800000000000004,31.89,16.619999,0.6,193.1,1.68,2.1,39.7,153.40001
-29.160278,26.573333,04-11-2014,33.9,32.719997,15.309999,0.5,200.8,1.91,1.7000000000000002,32.2,168.6
-28.69485,28.23487,04-11-2014,49.2,28.25,13.42,7.0,163.3,1.1999999,2.5,49.9,113.4
-28.883333,27.89,04-11-2014,47.400000000000006,29.38,14.12,7.5,168.90001,1.36,2.4000000000000004,48.4,120.5
-34.039722,22.133333,04-11-2014,20.3,27.83,17.01,1.4,166.90001,0.85999995,1.0,19.4,147.5
-27.4,26.624722,04-11-2014,41.800000000000004,31.89,16.619999,0.6,193.1,1.68,2.1,39.7,153.40001
-27.01011111,26.69808333,05-11-2014,46.1,31.179998,16.279999,0.6,185.5,1.54,2.3000000000000003,43.8,141.7
-25.73411,27.21422,05-11-2014,58.5,30.179998,15.71,3.5,172.5,1.3199999,2.9000000000000004,55.9,116.6
-30.398056,30.601944,05-11-2014,32.800000000000004,29.16,20.8,26.300001,157.7,0.91999996,1.6,51.9,105.8
-27.00222,28.76528,05-11-2014,49.0,28.49,13.73,3.6000001,159.6,1.12,2.4000000000000004,46.8,112.8
-27.02314,28.59389,05-11-2014,48.6,28.84,14.07,3.6000001,161.8,1.18,2.4000000000000004,46.4,115.4
-26.648056,27.089444,05-11-2014,48.1,29.929998,15.46,2.7,174.8,1.3399999,2.4000000000000004,45.9,128.90001
-26.970278,27.211111,05-11-2014,45.800000000000004,30.15,15.65,2.2,176.1,1.4,2.3000000000000003,43.7,132.40001
-26.880278,26.965,05-11-2014,46.800000000000004,30.529999,15.889999,2.1000001,177.5,1.42,2.3000000000000003,44.600002,132.90001
-27.273889,28.49,05-11-2014,48.1,28.82,14.099999,6.4,162.40001,1.1999999,2.4000000000000004,46.9,115.5
-27.4275,28.525833,05-11-2014,47.7,28.779999,13.83,8.5,162.0,1.1899999,2.4000000000000004,48.600002,113.4
-27.3,28.586944,05-11-2014,48.300000000000004,28.769999,13.94,7.2000003,162.1,1.18,2.4000000000000004,47.7,114.4
-28.116667,26.725278,05-11-2014,38.0,31.88,16.449999,0.5,191.5,1.75,1.9000000000000001,36.100002,155.40001
-30.160091,27.40124,05-11-2014,36.6,30.88,14.75,0.7,182.6,1.62,1.8,34.7,147.90001
-30.336111,27.359444,05-11-2014,35.9,30.83,14.32,0.7,183.3,1.61,1.8,34.2,149.1
-29.615556,27.065278,05-11-2014,36.9,31.38,14.73,0.5,188.8,1.7199999,1.8,35.100002,153.7
-34.02861,22.22222,05-11-2014,21.0,27.23,16.8,1.5,164.3,0.78999996,1.0,20.0,144.3
-30.830556,26.921389,06-11-2014,28.5,31.5,14.0,0.6,189.40001,1.6899999,1.4000000000000001,27.1,162.3
-26.619444,27.980833,06-11-2014,48.5,29.26,15.16,3.2,167.2,1.27,2.4000000000000004,46.4,120.8
-28.376944,24.303056,06-11-2014,35.7,35.7,18.1,0.2,225.6,2.48,1.8,34.0,191.6
-31.000833,26.353056,06-11-2014,26.0,31.179998,13.559999,0.4,194.1,1.7099999,1.3,24.7,169.40001
-30.679722,26.7125,06-11-2014,28.0,32.66,14.63,0.5,194.3,1.88,1.4000000000000001,26.6,167.7
-23.838611,31.640833,07-11-2014,39.1,33.94,21.32,27.6,161.3,1.61,2.0,45.0,116.3
-27.902778,24.615556,07-11-2014,39.0,35.41,18.3,0.2,223.7,2.3999999,2.0,37.100002,186.6
-29.658056,25.973333,07-11-2014,27.1,32.77,15.219999,0.4,204.0,1.9799999,1.4000000000000001,25.800001,178.2
-25.99136,27.84208,10-11-2014,58.7,29.21,15.929999,9.8,168.0,1.25,2.9000000000000004,58.9,109.1
-28.1175,26.719444,10-11-2014,38.0,31.88,16.449999,0.5,191.5,1.75,1.9000000000000001,36.100002,155.40001
-27.671111,27.236944,10-11-2014,40.6,30.98,15.45,0.6,183.40001,1.53,2.0,38.600002,144.8
-29.140556,31.391944,11-11-2014,113.7,30.42,20.17,5.1,158.3,0.93,5.7,108.4,49.9
-24.183889,30.823889,11-11-2014,46.800000000000004,32.469997,20.47,32.3,159.90001,1.4399999,2.3000000000000003,99.0,60.9
-25.73411,27.21422,11-11-2014,58.5,30.179998,15.71,3.5,172.5,1.3199999,2.9000000000000004,55.9,116.6
-28.801278,31.955389,11-11-2014,71.3,30.96,20.449999,6.3,161.1,0.97999996,3.6,68.4,92.700005
-26.73806,27.59194,11-11-2014,48.900000000000006,29.3,15.219999,2.8,168.90001,1.29,2.4000000000000004,46.7,122.200005
-26.45,28.085833,11-11-2014,50.6,28.849998,14.78,3.5,164.5,1.2099999,2.5,48.4,116.1
-26.98472222,26.63227778,11-11-2014,47.6,31.34,16.539999,0.6,184.7,1.5699999,2.4000000000000004,45.2,139.5
-27.935,26.126667,11-11-2014,37.5,32.11,15.91,0.5,197.0,1.75,1.9000000000000001,35.600002,161.40001
-28.141944,26.417778,11-11-2014,37.300000000000004,32.079998,16.25,0.5,196.0,1.77,1.9000000000000001,35.4,160.6
-27.398611,26.614722,11-11-2014,41.800000000000004,31.89,16.619999,0.6,193.1,1.68,2.1,39.7,153.40001
-34.092222,21.295278,11-11-2014,16.3,30.49,16.39,1.1,183.90001,1.23,0.8,15.5,168.40001
-25.45963889,28.26430556,11-11-2014,51.6,30.96,16.949999,17.5,172.3,1.4,2.6,62.0,110.3
-27.4,26.624722,11-11-2014,41.800000000000004,31.89,16.619999,0.6,193.1,1.68,2.1,39.7,153.40001
-27.01011111,26.69808333,12-11-2014,46.1,31.179998,16.279999,0.6,185.5,1.54,2.3000000000000003,43.8,141.7
-25.81048333,27.90955222,12-11-2014,57.0,30.13,16.88,10.2,171.0,1.3399999,2.8000000000000003,57.3,113.700005
-24.670833,28.560833,12-11-2014,45.7,30.71,16.859999,25.9,172.2,1.3299999,2.3000000000000003,87.9,84.3
-22.769722,30.886944,12-11-2014,45.400000000000006,32.45,20.13,32.2,165.8,1.41,2.3000000000000003,69.700005,96.1
-24.058889,31.237222,12-11-2014,45.0,32.63,20.57,32.8,157.6,1.42,2.3000000000000003,66.700005,90.9
-28.747778,31.745833,12-11-2014,73.10000000000001,31.31,20.27,4.7000003,161.6,1.0699999,3.7,69.8,91.8
-27.937778,31.209444,12-11-2014,118.7,30.039999,17.59,48.7,159.7,1.1,5.9,142.40001,17.300001
-29.744167,29.905833,12-11-2014,45.800000000000004,28.699999,15.389999,29.1,157.2,1.04,2.3000000000000003,88.3,68.9
-27.169444,29.233889,12-11-2014,50.2,27.8,13.13,3.3,156.2,1.01,2.5,48.0,108.200005
-26.861111,28.884722,12-11-2014,50.7,28.16,13.559999,4.0,158.3,1.0799999,2.5,48.5,109.8
-26.648056,27.089444,12-11-2014,48.1,29.929998,15.46,2.7,174.8,1.3399999,2.4000000000000004,45.9,128.90001
-26.970278,27.211111,12-11-2014,45.800000000000004,30.15,15.65,2.2,176.1,1.4,2.3000000000000003,43.7,132.40001
-26.880278,26.965,12-11-2014,46.800000000000004,30.529999,15.889999,2.1000001,177.5,1.42,2.3000000000000003,44.600002,132.90001
-27.802778,28.768333,12-11-2014,48.2,28.349998,13.13,8.0,158.6,1.11,2.4000000000000004,49.3,109.3
-25.127778,27.628889,13-11-2014,47.2,32.53,18.359999,6.3,184.3,1.5899999,2.4000000000000004,45.4,138.90001
-25.20639,27.558,13-11-2014,47.6,32.28,18.19,4.4,182.8,1.55,2.4000000000000004,45.5,137.3
-23.658056,31.05,13-11-2014,37.800000000000004,32.88,20.74,19.4,160.1,1.4699999,1.9000000000000001,42.3,117.8
-23.281,30.54305556,13-11-2014,55.2,31.84,20.42,22.6,160.7,1.4,2.8000000000000003,62.2,98.5
-27.5275,30.858056,13-11-2014,110.80000000000001,28.359999,15.58,42.7,152.90001,0.94,5.5,135.40001,17.5
-27.00222,28.76528,13-11-2014,49.0,28.49,13.73,3.6000001,159.6,1.12,2.4000000000000004,46.8,112.8
-27.273889,28.49,13-11-2014,48.1,28.82,14.099999,6.4,162.40001,1.1999999,2.4000000000000004,46.9,115.5
-27.4275,28.525833,13-11-2014,47.7,28.779999,13.83,8.5,162.0,1.1899999,2.4000000000000004,48.600002,113.4
-27.3,28.586944,13-11-2014,48.300000000000004,28.769999,13.94,7.2000003,162.1,1.18,2.4000000000000004,47.7,114.4
-24.679167,30.8025,14-11-2014,80.7,26.789999,15.7,82.8,144.8,0.83,4.0,119.700005,25.1
-26.98472222,26.63227778,14-11-2014,47.6,31.34,16.539999,0.6,184.7,1.5699999,2.4000000000000004,45.2,139.5
-25.49037,30.6986,17-11-2014,67.0,28.58,16.699999,109.5,149.8,0.98999995,3.4000000000000004,116.4,33.4
-27.671111,27.236944,17-11-2014,40.6,30.98,15.45,0.6,183.40001,1.53,2.0,38.600002,144.8
-29.042222,24.6,17-11-2014,29.8,35.29,17.779999,0.1,226.5,2.47,1.5,28.300001,198.2
-29.033333,23.983333,17-11-2014,26.700000000000003,35.67,17.85,0.2,229.8,2.52,1.3,25.4,204.40001
-25.447222,30.711667,17-11-2014,65.10000000000001,29.14,17.369999,98.0,152.5,1.06,3.3000000000000003,116.8,35.7
-25.127778,27.628889,18-11-2014,47.2,32.53,18.359999,6.3,184.3,1.5899999,2.4000000000000004,45.4,138.90001
-25.20639,27.558,18-11-2014,47.6,32.28,18.19,4.4,182.8,1.55,2.4000000000000004,45.5,137.3
-24.69514,27.40906,18-11-2014,48.1,32.64,19.4,2.6000001,187.0,1.65,2.4000000000000004,45.7,141.3
-26.006389,29.253889,18-11-2014,60.900000000000006,27.789999,13.849999,20.9,153.7,1.02,3.0,93.700005,60.0
-25.513889,31.224444,18-11-2014,67.5,29.66,18.39,71.3,149.3,1.1,3.4000000000000004,118.0,31.300001
-25.398889,31.610556,18-11-2014,55.0,31.24,19.83,43.8,147.0,1.17,2.8000000000000003,90.3,56.7
-28.141944,26.417778,18-11-2014,37.300000000000004,32.079998,16.25,0.5,196.0,1.77,1.9000000000000001,35.4,160.6
-28.1175,26.719444,18-11-2014,38.0,31.88,16.449999,0.5,191.5,1.75,1.9000000000000001,36.100002,155.40001
-29.028629,24.638389,18-11-2014,30.8,35.2,17.67,0.1,225.2,2.44,1.5,29.2,196.0
-28.338333,31.373611,18-11-2014,117.2,30.349998,18.279999,32.5,157.40001,1.1,5.9,140.5,16.9
-28.068333,31.55,18-11-2014,103.9,32.21,20.18,24.0,164.40001,1.35,5.2,139.90001,24.5
-29.641944,30.6875,19-11-2014,48.5,29.63,18.99,29.9,155.40001,0.96999997,2.4000000000000004,80.0,75.4
-24.39619444,27.08983333,19-11-2014,44.0,33.04,19.56,1.9,187.90001,1.7199999,2.2,41.8,146.1
-25.681111,31.783333,19-11-2014,57.900000000000006,31.859999,19.779999,41.8,150.2,1.22,2.9000000000000004,86.0,64.200005
-28.44555556,32.325,14-01-2015,13.5,31.01,21.119999,10.3,162.3,1.02,0.7000000000000001,14.7,147.6
-29.161667,30.629722,19-11-2014,50.7,27.5,15.559999,25.5,148.40001,0.81,2.5,79.9,68.5
-26.45,28.085833,19-11-2014,50.6,28.849998,14.78,3.5,164.5,1.2099999,2.5,48.4,116.1
-27.38972222,26.46388889,19-11-2014,41.6,32.04,16.76,0.6,195.40001,1.7099999,2.1,39.5,155.90001
-27.398611,26.614722,19-11-2014,41.800000000000004,31.89,16.619999,0.6,193.1,1.68,2.1,39.7,153.40001
-25.57877778,29.12747222,19-11-2014,55.400000000000006,30.289999,15.88,18.5,166.40001,1.3,2.8000000000000003,84.5,81.9
-26.03611,30.99778,20-11-2014,87.5,29.3,17.99,92.9,157.1,1.13,4.4,129.90001,27.2
-28.75,30.442778,20-11-2014,43.400000000000006,31.91,17.779999,11.3,168.6,1.35,2.2,46.3,122.3
-26.861111,28.884722,20-11-2014,50.7,28.16,13.559999,4.0,158.3,1.0799999,2.5,48.5,109.8
-27.671111,27.236944,20-11-2014,40.6,30.98,15.45,0.6,183.40001,1.53,2.0,38.600002,144.8
-28.376944,24.303056,20-11-2014,35.7,35.7,18.1,0.2,225.6,2.48,1.8,34.0,191.6
-29.160278,26.573333,20-11-2014,33.9,32.719997,15.309999,0.5,200.8,1.91,1.7000000000000002,32.2,168.6
-28.308889,31.9025,20-11-2014,84.10000000000001,32.04,20.779999,23.4,161.7,1.26,4.2,120.200005,41.5
-24.9675,31.516667,21-11-2014,53.5,32.079998,20.439999,41.8,150.2,1.35,2.7,92.700005,57.5
-28.058889,30.373611,22-11-2014,58.7,28.82,14.549999,19.2,159.1,1.02,2.9000000000000004,82.0,77.1
-23.23572222,27.717,24-11-2014,31.700000000000003,33.42,20.01,0.4,186.90001,1.78,1.6,30.1,156.8
-25.99136,27.84208,24-11-2014,58.7,29.21,15.929999,9.8,168.0,1.25,2.9000000000000004,58.9,109.1
-27.671111,27.236944,24-11-2014,40.6,30.98,15.45,0.6,183.40001,1.53,2.0,38.600002,144.8
-31.554722,29.245556,24-11-2014,29.700000000000003,27.599998,18.08,15.1,146.7,0.82,1.5,37.600002,109.1
-33.818056,19.694722,24-11-2014,14.700000000000001,31.57,16.5,5.2000003,212.5,1.56,0.7000000000000001,14.900001,197.6
-32.502778,19.535833,24-11-2014,2.5,34.37,16.41,0.4,232.90001,2.25,0.1,2.4,230.5
-27.01011111,26.69808333,25-11-2014,46.1,31.179998,16.279999,0.6,185.5,1.54,2.3000000000000003,43.8,141.7
-31.860278,18.6875,25-11-2014,1.8,32.899998,16.52,0.5,229.40001,1.91,0.1,1.7,227.7
-22.91028,29.61111,25-11-2014,38.6,31.199999,19.039999,18.6,165.3,1.38,1.9000000000000001,55.3,110.0
-26.970278,27.211111,25-11-2014,45.800000000000004,30.15,15.65,2.2,176.1,1.4,2.3000000000000003,43.7,132.40001
-26.880278,26.965,25-11-2014,46.800000000000004,30.529999,15.889999,2.1000001,177.5,1.42,2.3000000000000003,44.600002,132.90001
-28.1175,26.719444,25-11-2014,38.0,31.88,16.449999,0.5,191.5,1.75,1.9000000000000001,36.100002,155.40001
-30.568333,29.422778,25-11-2014,35.2,27.38,13.349999,10.400001,153.40001,0.95,1.8,35.8,117.6
-30.570833,29.150556,25-11-2014,37.5,27.17,13.219999,6.2000003,154.1,0.97999996,1.9000000000000001,36.600002,117.5
-31.104278,29.399722,25-11-2014,27.400000000000002,28.49,17.789999,7.4,154.5,0.98999995,1.4000000000000001,27.2,127.3
-33.501667,21.624167,25-11-2014,12.8,30.66,13.889999,0.1,197.90001,1.4599999,0.6000000000000001,12.1,185.8
-34.075556,20.145556,25-11-2014,15.200000000000001,31.279999,17.32,2.1000001,199.2,1.49,0.8,14.6,184.6
-32.595833,19.009444,25-11-2014,3.7,34.079998,16.72,2.9,231.40001,2.06,0.2,3.7,227.7
-25.45963889,28.26430556,25-11-2014,51.6,30.96,16.949999,17.5,172.3,1.4,2.6,62.0,110.3
-25.81048333,27.90955222,26-11-2014,57.0,30.13,16.88,10.2,171.0,1.3399999,2.8000000000000003,57.3,113.700005
-24.282222,28.090278,26-11-2014,55.6,30.609999,17.26,25.0,171.90001,1.36,2.8000000000000003,80.8,91.1
-23.763056,27.908611,26-11-2014,42.7,31.98,18.56,9.7,179.0,1.55,2.1,42.5,136.5
-26.905,32.324722,26-11-2014,74.0,33.88,20.76,4.5,161.2,1.4699999,3.7,70.4,90.8
-27.602222,29.942778,26-11-2014,57.2,29.279999,14.799999,13.900001,162.3,1.12,2.9000000000000004,60.3,102.0
-27.00222,28.76528,26-11-2014,49.0,28.49,13.73,3.6000001,159.6,1.12,2.4000000000000004,46.8,112.8
-26.73806,27.59194,26-11-2014,48.900000000000006,29.3,15.219999,2.8,168.90001,1.29,2.4000000000000004,46.7,122.200005
-26.45,28.085833,26-11-2014,50.6,28.849998,14.78,3.5,164.5,1.2099999,2.5,48.4,116.1
-29.042222,24.6,26-11-2014,29.8,35.29,17.779999,0.1,226.5,2.47,1.5,28.300001,198.2
-29.033333,23.983333,26-11-2014,26.700000000000003,35.67,17.85,0.2,229.8,2.52,1.3,25.4,204.40001
-31.031389,28.883333,26-11-2014,31.700000000000003,28.349998,15.73,4.4,154.40001,1.0699999,1.6,30.5,123.9
-30.86013889,29.07125,26-11-2014,30.5,28.81,16.27,4.0,158.0,1.12,1.5,29.300001,128.7
-30.77586667,29.03221667,26-11-2014,32.0,28.74,15.889999,3.6000001,158.7,1.13,1.6,30.7,128.0
-34.250556,20.9925,26-11-2014,16.6,30.269999,17.34,1.9,188.3,1.17,0.8,15.8,172.5
-33.38056,19.30167,26-11-2014,12.9,29.96,14.19,7.3,206.90001,1.49,0.6000000000000001,13.5,193.40001
-27.169444,29.233889,27-11-2014,50.2,27.8,13.13,3.3,156.2,1.01,2.5,48.0,108.200005
-26.861111,28.884722,27-11-2014,50.7,28.16,13.559999,4.0,158.3,1.0799999,2.5,48.5,109.8
-29.028629,24.638389,27-11-2014,30.8,35.2,17.67,0.1,225.2,2.44,1.5,29.2,196.0
-32.94583,18.33667,27-11-2014,5.5,29.9,16.89,5.1,204.3,1.35,0.30000000000000004,5.9,198.40001
-23.838611,31.640833,28-11-2014,39.1,33.94,21.32,27.6,161.3,1.61,2.0,45.0,116.3
-29.744167,29.905833,28-11-2014,45.800000000000004,28.699999,15.389999,29.1,157.2,1.04,2.3000000000000003,88.3,68.9
-26.648056,27.089444,28-11-2014,48.1,29.929998,15.46,2.7,174.8,1.3399999,2.4000000000000004,45.9,128.90001
-28.116667,26.725278,28-11-2014,38.0,31.88,16.449999,0.5,191.5,1.75,1.9000000000000001,36.100002,155.40001
-27.573056,24.746389,28-11-2014,42.900000000000006,34.78,17.88,0.3,215.40001,2.23,2.1,40.7,174.7
-29.744167,29.905833,01-12-2014,45.800000000000004,28.699999,15.389999,29.1,157.2,1.04,2.3000000000000003,88.3,68.9
-29.380556,30.2775,01-12-2014,49.400000000000006,27.449999,14.5199995,28.300001,149.7,0.82,2.5,88.5,61.2
-26.970278,27.211111,01-12-2014,45.800000000000004,30.15,15.65,2.2,176.1,1.4,2.3000000000000003,43.7,132.40001
-29.160278,26.573333,01-12-2014,33.9,32.719997,15.309999,0.5,200.8,1.91,1.7000000000000002,32.2,168.6
-27.01011111,26.69808333,02-12-2014,46.1,31.179998,16.279999,0.6,185.5,1.54,2.3000000000000003,43.8,141.7
-34.065833,20.404167,02-12-2014,13.600000000000001,32.05,18.029999,1.7,197.5,1.56,0.7000000000000001,13.0,184.5
-25.127778,27.628889,02-12-2014,47.2,32.53,18.359999,6.3,184.3,1.5899999,2.4000000000000004,45.4,138.90001
-24.69514,27.40906,02-12-2014,48.1,32.64,19.4,2.6000001,187.0,1.65,2.4000000000000004,45.7,141.3
-25.49037,30.6986,02-12-2014,67.0,28.58,16.699999,109.5,149.8,0.98999995,3.4000000000000004,116.4,33.4
-26.861111,28.884722,02-12-2014,50.7,28.16,13.559999,4.0,158.3,1.0799999,2.5,48.5,109.8
-26.648056,27.089444,02-12-2014,48.1,29.929998,15.46,2.7,174.8,1.3399999,2.4000000000000004,45.9,128.90001
-26.880278,26.965,02-12-2014,46.800000000000004,30.529999,15.889999,2.1000001,177.5,1.42,2.3000000000000003,44.600002,132.90001
-26.98472222,26.63227778,02-12-2014,47.6,31.34,16.539999,0.6,184.7,1.5699999,2.4000000000000004,45.2,139.5
-27.671111,27.236944,02-12-2014,40.6,30.98,15.45,0.6,183.40001,1.53,2.0,38.600002,144.8
-28.69485,28.23487,02-12-2014,49.2,28.25,13.42,7.0,163.3,1.1999999,2.5,49.9,113.4
-29.615556,27.065278,02-12-2014,36.9,31.38,14.73,0.5,188.8,1.7199999,1.8,35.100002,153.7
-28.883333,27.89,02-12-2014,47.400000000000006,29.38,14.12,7.5,168.90001,1.36,2.4000000000000004,48.4,120.5
-34.092222,21.295278,02-12-2014,16.3,30.49,16.39,1.1,183.90001,1.23,0.8,15.5,168.40001
-33.31388889,19.07472222,02-12-2014,10.700000000000001,32.23,16.789999,9.5,216.6,1.7199999,0.5,11.8,204.8
-33.7075,18.97444444,02-12-2014,16.2,31.46,17.48,10.8,212.0,1.55,0.8,17.5,194.5
-25.20639,27.558,03-12-2014,47.6,32.28,18.19,4.4,182.8,1.55,2.4000000000000004,45.5,137.3
-25.73411,27.21422,03-12-2014,58.5,30.179998,15.71,3.5,172.5,1.3199999,2.9000000000000004,55.9,116.6
-26.45,28.085833,03-12-2014,50.6,28.849998,14.78,3.5,164.5,1.2099999,2.5,48.4,116.1
-27.273889,28.49,03-12-2014,48.1,28.82,14.099999,6.4,162.40001,1.1999999,2.4000000000000004,46.9,115.5
-27.4275,28.525833,03-12-2014,47.7,28.779999,13.83,8.5,162.0,1.1899999,2.4000000000000004,48.600002,113.4
-27.3,28.586944,03-12-2014,48.300000000000004,28.769999,13.94,7.2000003,162.1,1.18,2.4000000000000004,47.7,114.4
-30.160091,27.40124,03-12-2014,36.6,30.88,14.75,0.7,182.6,1.62,1.8,34.7,147.90001
